Time,Open,High,Low,Close,Volume 
2007.01.08 22:00:00,1.30209,1.30517,1.29855,1.29983,2001570.1
2007.01.09 22:00:00,1.29997,1.3003,1.29261,1.29343,2025438.8
2007.01.10 22:00:00,1.2937,1.30124,1.28806,1.28899,2005559.7
2007.01.11 22:00:00,1.28915,1.29418,1.28668,1.29212,1998314.7
2007.01.14 22:00:00,1.29219,1.2955,1.29121,1.29345,1997828.8
2007.01.15 22:00:00,1.29347,1.29875,1.29062,1.29169,2021183.4
2007.01.16 22:00:00,1.29156,1.29494,1.28973,1.29347,2000480.1
2007.01.17 22:00:00,1.29359,1.29756,1.28971,1.29593,1997866.7
2007.01.18 22:00:00,1.29622,1.29998,1.29129,1.29536,2006956.3
2007.01.21 22:00:00,1.29592,1.29769,1.29201,1.29473,1997403.9
2007.01.22 22:00:00,1.29466,1.30423,1.29288,1.30232,2008292.5
2007.01.23 22:00:00,1.30232,1.30357,1.29475,1.29678,1997364.2
2007.01.24 22:00:00,1.29677,1.30002,1.29139,1.29288,2011821.7
2007.01.25 22:00:00,1.2928,1.29438,1.28807,1.29144,2004607.6
2007.01.28 22:00:00,1.29147,1.29655,1.28948,1.29526,2006618.9
2007.01.29 22:00:00,1.29545,1.298,1.29436,1.29671,1999289.9
2007.01.30 22:00:00,1.29675,1.30356,1.29239,1.30288,2005961.7
2007.01.31 22:00:00,1.303,1.30482,1.30011,1.302,2003118.2
2007.02.01 22:00:00,1.30192,1.30615,1.29474,1.29562,2009881.4
2007.02.04 22:00:00,1.2961,1.29651,1.29126,1.29245,2010328.9
2007.02.05 22:00:00,1.29261,1.29893,1.29095,1.2983,1991766.8
2007.02.06 22:00:00,1.29837,1.30232,1.29647,1.30071,2004267.6
2007.02.07 22:00:00,1.30092,1.30418,1.29759,1.30379,2014536.6
2007.02.08 22:00:00,1.30389,1.30452,1.29817,1.30047,2013975.5
2007.02.11 22:00:00,1.2989,1.30359,1.2939,1.29619,2046070.3
2007.02.12 22:00:00,1.29617,1.30426,1.29498,1.30352,1992577.4
2007.02.13 22:00:00,1.30354,1.31488,1.30218,1.3128,2007534.6
2007.02.14 22:00:00,1.31297,1.31716,1.31173,1.31369,2015570
2007.02.15 22:00:00,1.31377,1.31443,1.30958,1.31356,2008492.8
2007.02.18 22:00:00,1.31364,1.31621,1.31201,1.3154,2028830.8
2007.02.19 22:00:00,1.31519,1.31881,1.31271,1.31362,2018236.7
2007.02.20 22:00:00,1.31351,1.31648,1.31116,1.31362,2004812.1
2007.02.21 22:00:00,1.31357,1.31434,1.30796,1.31222,2001885.3
2007.02.22 22:00:00,1.31229,1.31863,1.31013,1.31627,2019285.1
2007.02.25 22:00:00,1.3165,1.31971,1.31491,1.31847,2001935.9
2007.02.26 22:00:00,1.31847,1.32578,1.31579,1.32396,2006085.1
2007.02.27 22:00:00,1.32407,1.32419,1.31787,1.32255,1988266.6
2007.02.28 22:00:00,1.32274,1.32389,1.31547,1.3184,2008412.6
2007.03.01 22:00:00,1.31825,1.31998,1.31408,1.31882,1999358
2007.03.04 22:00:00,1.31949,1.32101,1.30723,1.30872,2012532.2
2007.03.05 22:00:00,1.30866,1.31295,1.30782,1.31255,1995378.8
2007.03.06 22:00:00,1.31251,1.31844,1.31086,1.31748,1996106.1
2007.03.07 22:00:00,1.31737,1.31813,1.31154,1.31274,2001487.9
2007.03.08 22:00:00,1.31273,1.31583,1.30864,1.31118,2000555.8
2007.03.11 21:00:00,1.31236,1.31992,1.31054,1.31872,2009995
2007.03.12 21:00:00,1.31833,1.32186,1.31547,1.31932,2005942.3
2007.03.13 21:00:00,1.31872,1.3244,1.31764,1.32183,2022489.9
2007.03.14 21:00:00,1.32175,1.32507,1.31919,1.32337,2007924.6
2007.03.15 21:00:00,1.32298,1.33381,1.32268,1.33106,1990944.2
2007.03.18 21:00:00,1.33064,1.33241,1.3278,1.32973,2005290.1
2007.03.19 21:00:00,1.32955,1.33209,1.32701,1.33151,2651680.5
2007.03.20 21:00:00,1.33107,1.33882,1.32861,1.33814,2673063.9
2007.03.21 21:00:00,1.33817,1.34094,1.3309,1.33276,2672017.6
2007.03.22 21:00:00,1.33219,1.33407,1.32762,1.32789,2679721.7
2007.03.25 21:00:00,1.32801,1.33455,1.32534,1.33278,780975.5
2007.03.26 21:00:00,1.33289,1.33622,1.33013,1.33498,618597.5
2007.03.27 21:00:00,1.33478,1.33716,1.33006,1.33115,621083.7
2007.03.28 21:00:00,1.33107,1.33517,1.32984,1.3329,630768.9
2007.03.29 21:00:00,1.33221,1.33985,1.3288,1.3353,942185
2007.04.01 21:00:00,1.3371,1.33802,1.33312,1.33647,1055257.274
2007.04.02 21:00:00,1.3364,1.33802,1.33191,1.33293,1075062.866
2007.04.03 21:00:00,1.33294,1.3381,1.33179,1.3366,1137013.388
2007.04.04 21:00:00,1.33665,1.3441,1.33525,1.3429,927770.46
2007.04.05 21:00:00,1.34285,1.3432,1.3364,1.3378,448167.36
2007.04.08 21:00:00,1.3374,1.33798,1.334,1.3353,411658.67
2007.04.09 21:00:00,1.3353,1.3456,1.33481,1.3438,1214900.76
2007.04.10 21:00:00,1.34385,1.3441,1.34065,1.3431,1055562.18
2007.04.11 21:00:00,1.3431,1.3504,1.34256,1.3481,863567.323
2007.04.12 21:00:00,1.34798,1.35525,1.3479,1.35255,435513.524
2007.04.15 21:00:00,1.3554,1.3577,1.35221,1.3534,959480.984
2007.04.16 21:00:00,1.3533,1.3594,1.35224,1.3565,1056074.696
2007.04.17 21:00:00,1.3566,1.3616,1.35555,1.3607,1190892.52
2007.04.18 21:00:00,1.3607,1.362,1.35605,1.3611,888640.393
2007.04.19 21:00:00,1.3611,1.3637,1.3586,1.3588,1065856.476
2007.04.22 21:00:00,1.35975,1.3607,1.354,1.3576,693378.003
2007.04.23 21:00:00,1.3574,1.3643,1.3548,1.3638,1109988.81
2007.04.24 21:00:00,1.3638,1.3665,1.3622,1.3636,875681.683
2007.04.25 21:00:00,1.3636,1.3654,1.3584,1.3599,1243115.465
2007.04.26 21:00:00,1.3599,1.3682,1.3585,1.3652,997097.99
2007.04.29 21:00:00,1.36305,1.36777,1.35884,1.36462,644711.3
2007.04.30 21:00:00,1.36461,1.36711,1.35897,1.36023,664948.3
2007.05.01 21:00:00,1.36023,1.36097,1.35598,1.35903,658328.3
2007.05.02 21:00:00,1.35901,1.36193,1.35462,1.35484,665036.6
2007.05.03 21:00:00,1.35485,1.36088,1.35344,1.35893,666219.6
2007.05.06 21:00:00,1.36015,1.36255,1.35883,1.35994,666691.3
2007.05.07 21:00:00,1.35997,1.36202,1.35155,1.35422,676056.6
2007.05.08 21:00:00,1.35427,1.35641,1.35187,1.35262,658695.6
2007.05.09 21:00:00,1.35263,1.35624,1.34656,1.34835,673539
2007.05.10 21:00:00,1.34835,1.35305,1.34628,1.35222,674963.7
2007.05.13 21:00:00,1.35343,1.3557,1.35235,1.35432,663698.6
2007.05.14 21:00:00,1.3543,1.36071,1.35264,1.35887,670477.3
2007.05.15 21:00:00,1.3589,1.36081,1.35035,1.35141,670062.6
2007.05.16 21:00:00,1.3514,1.35421,1.34773,1.34923,665460.3
2007.05.17 21:00:00,1.34925,1.35205,1.34648,1.35053,665280.7
2007.05.20 21:00:00,1.35123,1.35288,1.34359,1.34675,480686.6
2007.05.21 21:00:00,1.34672,1.34744,1.34376,1.34476,662921.6
2007.05.22 21:00:00,1.34475,1.35004,1.34149,1.34585,668168.9
2007.05.23 21:00:00,1.34585,1.34619,1.34155,1.34275,669448.8
2007.05.24 21:00:00,1.34275,1.34714,1.34114,1.3438,662209.6
2007.05.27 21:00:00,1.34465,1.34579,1.34399,1.34482,658631.5
2007.05.28 21:00:00,1.34515,1.35183,1.34192,1.34474,660803.3
2007.05.29 21:00:00,1.34476,1.34563,1.34079,1.34268,660655.6
2007.05.30 21:00:00,1.34277,1.3471,1.34219,1.34518,663689.7
2007.05.31 21:00:00,1.34515,1.34602,1.33915,1.34439,661576.1
2007.06.03 21:00:00,1.3441,1.34978,1.34317,1.34882,837534.2
2007.06.04 21:00:00,1.34885,1.35515,1.34847,1.35222,660991
2007.06.05 21:00:00,1.35222,1.35371,1.34844,1.35023,664681.8
2007.06.06 21:00:00,1.35027,1.35113,1.34209,1.34312,659063
2007.06.07 21:00:00,1.34311,1.34344,1.33225,1.33708,657231
2007.06.10 21:00:00,1.33671,1.33711,1.33325,1.33567,472904.7
2007.06.11 21:00:00,1.33564,1.33683,1.32997,1.33007,647403.6
2007.06.12 21:00:00,1.33003,1.33144,1.32621,1.33092,646430.3
2007.06.13 21:00:00,1.33105,1.33221,1.32789,1.33107,651737.4
2007.06.14 21:00:00,1.33106,1.33877,1.3304,1.33867,649405.9
2007.06.17 21:00:00,1.33765,1.34171,1.33737,1.34125,831177.9
2007.06.18 21:00:00,1.34109,1.34343,1.3384,1.34253,635834.6
2007.06.19 21:00:00,1.34262,1.3436,1.33946,1.34021,640492
2007.06.20 21:00:00,1.34028,1.34066,1.33717,1.33881,639493.2
2007.06.21 21:00:00,1.33884,1.34683,1.33772,1.34676,641529.8
2007.06.24 21:00:00,1.34648,1.34719,1.34384,1.34613,439755.4
2007.06.25 21:00:00,1.34613,1.34764,1.3431,1.34527,630064.7
2007.06.26 21:00:00,1.34522,1.34578,1.34167,1.34514,629035.9
2007.06.27 21:00:00,1.34515,1.34788,1.34233,1.34478,633437.9
2007.06.28 21:00:00,1.34474,1.35404,1.34284,1.35397,638619.6
2007.07.01 21:00:00,1.35358,1.36374,1.35258,1.36207,804118.9
2007.07.02 21:00:00,1.36203,1.36348,1.35833,1.36073,608673.9
2007.07.03 21:00:00,1.36082,1.36299,1.36028,1.36115,606444.3
2007.07.04 21:00:00,1.36115,1.36574,1.35784,1.35968,610757.6
2007.07.05 21:00:00,1.35974,1.36396,1.35678,1.36253,615307.6
2007.07.08 21:00:00,1.36319,1.36372,1.36086,1.36253,376935.5
2007.07.09 21:00:00,1.36254,1.37471,1.35935,1.37462,601924.2
2007.07.10 21:00:00,1.37463,1.37822,1.37299,1.37443,600114.5
2007.07.11 21:00:00,1.37445,1.37971,1.37394,1.37885,594892.9
2007.07.12 21:00:00,1.37883,1.38103,1.37621,1.37811,600903.6
2007.07.15 21:00:00,1.37837,1.38019,1.37603,1.37715,725252.5
2007.07.16 21:00:00,1.37751,1.37974,1.3758,1.37805,532682
2007.07.17 21:00:00,1.37805,1.3831,1.37565,1.38013,557560.1
2007.07.18 21:00:00,1.38016,1.38284,1.37852,1.38024,554965.8
2007.07.19 21:00:00,1.38028,1.38418,1.37777,1.38251,813119
2007.07.22 21:00:00,1.38334,1.38452,1.37912,1.38046,1067654.742
2007.07.23 21:00:00,1.38036,1.38515,1.37949,1.38198,863579.893
2007.07.24 21:00:00,1.38202,1.38313,1.36944,1.37196,860319.491
2007.07.25 21:00:00,1.37193,1.37714,1.36888,1.37412,858090.451
2007.07.26 21:00:00,1.37445,1.37539,1.36239,1.36306,862759.726
2007.07.29 21:00:00,1.36206,1.37075,1.36058,1.3694,861482.573
2007.07.30 21:00:00,1.36947,1.37274,1.36752,1.36818,864140.632
2007.07.31 21:00:00,1.36803,1.37099,1.36363,1.36656,857954.816
2007.08.01 21:00:00,1.3666,1.3705,1.36478,1.37001,862746.502
2007.08.02 21:00:00,1.36998,1.38178,1.36811,1.37698,860999.59
2007.08.05 21:00:00,1.3786,1.38387,1.37764,1.37922,817020.524
2007.08.06 21:00:00,1.3792,1.38148,1.37314,1.37353,859371.295
2007.08.07 21:00:00,1.37351,1.38259,1.37185,1.37975,862318.306
2007.08.08 21:00:00,1.3796,1.38167,1.36533,1.36747,860954.296
2007.08.09 21:00:00,1.36782,1.37049,1.36406,1.36907,858278.447
2007.08.12 21:00:00,1.36887,1.37091,1.36001,1.36107,859613.709
2007.08.13 21:00:00,1.36078,1.3625,1.35269,1.35325,858372.766
2007.08.14 21:00:00,1.3531,1.3539,1.34368,1.34405,857943.057
2007.08.15 21:00:00,1.344,1.34464,1.33594,1.34237,857688.3
2007.08.16 21:00:00,1.34244,1.3546,1.33691,1.34721,858418.156
2007.08.19 21:00:00,1.3476,1.35076,1.34573,1.34731,857163.368
2007.08.20 21:00:00,1.34726,1.35203,1.34543,1.34645,854980.427
2007.08.21 21:00:00,1.34641,1.35503,1.34459,1.35403,858435.008
2007.08.22 21:00:00,1.35421,1.35879,1.35324,1.35645,864108.596
2007.08.23 21:00:00,1.35627,1.36828,1.35492,1.36725,857517.991
2007.08.26 21:00:00,1.36745,1.36852,1.36303,1.36436,903466.446
2007.08.27 21:00:00,1.36432,1.36799,1.35973,1.36016,854416.236
2007.08.28 21:00:00,1.36015,1.368,1.3557,1.3674,862055.221
2007.08.29 21:00:00,1.36727,1.36802,1.35883,1.36225,817283.32
2007.08.30 21:00:00,1.36237,1.37191,1.36158,1.36265,856611.833
2007.09.02 21:00:00,1.36276,1.36541,1.36017,1.36208,903481.166
2007.09.03 21:00:00,1.36212,1.3626,1.3548,1.36036,854042.926
2007.09.04 21:00:00,1.36025,1.36712,1.3566,1.36438,857706.352
2007.09.05 21:00:00,1.36434,1.37098,1.36308,1.36892,813532.5085
2007.09.06 21:00:00,1.3689,1.37978,1.36601,1.37657,862058.925
2007.09.09 21:00:00,1.37681,1.38143,1.37644,1.37988,901471.684
2007.09.10 21:00:00,1.38003,1.38482,1.37756,1.38366,862845.729
2007.09.11 21:00:00,1.3837,1.39141,1.38207,1.39006,857177.735
2007.09.12 21:00:00,1.39015,1.39265,1.386,1.38833,858215.122
2007.09.13 21:00:00,1.38823,1.38947,1.38414,1.38728,860326.152
2007.09.16 21:00:00,1.3868,1.38899,1.38474,1.38663,814921.421
2007.09.17 21:00:00,1.38662,1.39889,1.38271,1.39829,862334.709
2007.09.18 21:00:00,1.3981,1.39867,1.39323,1.39571,862042.3
2007.09.19 21:00:00,1.3955,1.40993,1.39525,1.40643,860392.235
2007.09.20 21:00:00,1.40629,1.41195,1.40394,1.40885,857068.89
2007.09.23 21:00:00,1.40901,1.41293,1.40653,1.40844,903143.529
2007.09.24 21:00:00,1.40843,1.41538,1.40567,1.4134,866849.679
2007.09.25 21:00:00,1.41346,1.41628,1.41084,1.41257,864308.331
2007.09.26 21:00:00,1.41255,1.41892,1.41195,1.41489,861109.805
2007.09.27 21:00:00,1.41504,1.42772,1.41415,1.42656,862287.737
2007.09.30 21:00:00,1.42723,1.42808,1.42075,1.42283,861673.139
2007.10.01 21:00:00,1.42289,1.42389,1.41353,1.41526,864368.355
2007.10.02 21:00:00,1.41566,1.42012,1.40797,1.4088,865180.14
2007.10.03 21:00:00,1.40882,1.41488,1.40641,1.41366,863781.6
2007.10.04 21:00:00,1.41355,1.41569,1.40313,1.41336,862837.023
2007.10.07 21:00:00,1.4134,1.41526,1.40321,1.40465,819766.441
2007.10.08 21:00:00,1.40454,1.41147,1.40093,1.41029,863943.05
2007.10.09 21:00:00,1.41061,1.41715,1.40914,1.41442,864150.451
2007.10.10 21:00:00,1.41427,1.42402,1.41318,1.4195,867293.55
2007.10.11 21:00:00,1.41945,1.42125,1.41522,1.41763,866406.057
2007.10.14 21:00:00,1.41745,1.42429,1.41559,1.42026,908796.753
2007.10.15 21:00:00,1.42018,1.42265,1.41397,1.41706,863481.938
2007.10.16 21:00:00,1.41703,1.42301,1.41562,1.42042,866412.839
2007.10.17 21:00:00,1.42045,1.43097,1.41921,1.4292,864338.553
2007.10.18 21:00:00,1.42912,1.43179,1.42426,1.42985,862473.932
2007.10.21 21:00:00,1.43037,1.43501,1.41231,1.41798,865763.883
2007.10.22 21:00:00,1.4179,1.42782,1.41671,1.42613,860139.996
2007.10.23 21:00:00,1.42611,1.42697,1.41873,1.42648,861400.14
2007.10.24 21:00:00,1.42644,1.43443,1.42436,1.43218,860641.419
2007.10.25 21:00:00,1.43214,1.43953,1.43136,1.43908,860644.799
2007.10.28 21:00:00,1.44146,1.44378,1.43738,1.44244,818895.079
2007.10.29 21:00:00,1.44233,1.4441,1.43717,1.44323,860738.505
2007.10.30 21:00:00,1.44304,1.45035,1.44172,1.44846,862315.508
2007.10.31 21:00:00,1.4486,1.44884,1.43995,1.44227,861795.89
2007.11.01 21:00:00,1.44226,1.45273,1.44117,1.45033,860606.782
2007.11.04 22:00:00,1.45132,1.45234,1.44406,1.44677,891980.945
2007.11.05 22:00:00,1.44673,1.45706,1.44627,1.45532,860562.252
2007.11.06 22:00:00,1.45533,1.47294,1.45495,1.46346,856539.528
2007.11.07 22:00:00,1.46331,1.47027,1.46128,1.46735,858982.246
2007.11.08 22:00:00,1.46743,1.47519,1.46286,1.46725,855960.569
2007.11.11 22:00:00,1.46701,1.46758,1.45237,1.45296,861587.19
2007.11.12 22:00:00,1.45301,1.46325,1.45168,1.46001,854925.659
2007.11.13 22:00:00,1.45991,1.47245,1.45949,1.46473,860403.684
2007.11.14 22:00:00,1.46491,1.47038,1.46009,1.46108,860633.298
2007.11.15 22:00:00,1.46085,1.46721,1.45786,1.46584,858311.304
2007.11.18 22:00:00,1.46689,1.46884,1.4617,1.46625,829301.947
2007.11.19 22:00:00,1.46644,1.48517,1.46303,1.48373,857690.182
2007.11.20 22:00:00,1.48382,1.48689,1.47707,1.48563,855796.909
2007.11.21 22:00:00,1.4856,1.4873,1.48185,1.48475,856420.118
2007.11.22 22:00:00,1.48474,1.49646,1.47816,1.48358,856405.198
2007.11.25 22:00:00,1.48193,1.48869,1.48011,1.48696,891112.873
2007.11.26 22:00:00,1.48691,1.49078,1.48061,1.48274,855451.728
2007.11.27 22:00:00,1.48266,1.48579,1.47078,1.48389,857785.364
2007.11.28 22:00:00,1.48391,1.48442,1.47188,1.47412,860456.774
2007.11.29 22:00:00,1.47426,1.47849,1.46231,1.46313,862583.856
2007.12.02 22:00:00,1.4636,1.47077,1.4618,1.46657,856238.459
2007.12.03 22:00:00,1.4666,1.47688,1.46315,1.4756,861074.516
2007.12.04 22:00:00,1.47566,1.47701,1.45908,1.46085,860192.705
2007.12.05 22:00:00,1.46101,1.46518,1.45234,1.46335,856537.563
2007.12.06 22:00:00,1.46353,1.46725,1.45946,1.46534,860769.195
2007.12.09 22:00:00,1.46539,1.47356,1.46361,1.47108,825680.609
2007.12.10 22:00:00,1.47101,1.47506,1.46378,1.46533,863411.936
2007.12.11 22:00:00,1.46542,1.4748,1.46469,1.4699,863276.9165
2007.12.12 22:00:00,1.46986,1.47379,1.45742,1.46299,862615.13
2007.12.13 22:00:00,1.46297,1.46578,1.44094,1.44282,861192.9985
2007.12.16 22:00:00,1.43892,1.44521,1.43273,1.43981,891806.117
2007.12.17 22:00:00,1.43989,1.44357,1.43639,1.44109,860944.182
2007.12.18 22:00:00,1.44107,1.44235,1.43229,1.43817,863014.454
2007.12.19 22:00:00,1.43819,1.43899,1.43073,1.4328,861068.418
2007.12.20 22:00:00,1.43284,1.44101,1.43133,1.43772,860856.69
2007.12.23 22:00:00,1.43738,1.44129,1.43643,1.4392,862820.694
2007.12.24 22:00:00,1.43913,1.44205,1.43825,1.43974,862138.1055
2007.12.25 22:00:00,1.43972,1.45058,1.43866,1.44856,862229.972
2007.12.26 22:00:00,1.44863,1.46411,1.44643,1.46245,859023.594
2007.12.27 22:00:00,1.46225,1.47273,1.45873,1.4721,861933.777
2007.12.30 22:00:00,1.47133,1.47491,1.45651,1.45882,830475.552
2007.12.31 22:00:00,1.45887,1.46174,1.45718,1.45903,860394.945
2008.01.01 22:00:00,1.4591,1.4749,1.45835,1.47106,862367.985
2008.01.02 22:00:00,1.47106,1.47807,1.46842,1.47489,860284.517
2008.01.03 22:00:00,1.47482,1.48241,1.4691,1.47397,862285.662
2008.01.06 22:00:00,1.47452,1.47547,1.46557,1.46928,893084.004
2008.01.07 22:00:00,1.46925,1.47428,1.46754,1.47039,863307.54
2008.01.08 22:00:00,1.47049,1.47427,1.46357,1.46558,859323.799
2008.01.09 22:00:00,1.46571,1.48133,1.46387,1.4802,864182.338
2008.01.10 22:00:00,1.48011,1.4819,1.47585,1.47717,860523.467
2008.01.13 22:00:00,1.47797,1.49146,1.47779,1.4864,865356.651
2008.01.14 22:00:00,1.48665,1.49219,1.47959,1.48015,866659.401
2008.01.15 22:00:00,1.47995,1.48583,1.45923,1.46497,865298.868
2008.01.16 22:00:00,1.46501,1.47141,1.45863,1.46383,861799.49
2008.01.17 22:00:00,1.46385,1.46941,1.45982,1.46168,858525.638
2008.01.20 22:00:00,1.46029,1.46042,1.442,1.44525,831399.218
2008.01.21 22:00:00,1.44547,1.46417,1.43621,1.46274,861981.75
2008.01.22 22:00:00,1.46273,1.4684,1.45072,1.46285,864702.396
2008.01.23 22:00:00,1.46279,1.47779,1.45874,1.47525,865246.404
2008.01.24 22:00:00,1.47527,1.47757,1.46567,1.46807,863041.67
2008.01.27 22:00:00,1.46779,1.47977,1.46588,1.47781,899607.834
2008.01.28 22:00:00,1.47795,1.47968,1.47346,1.47744,867534.114
2008.01.29 22:00:00,1.47732,1.49073,1.47508,1.48584,870316.745
2008.01.30 22:00:00,1.48593,1.49137,1.47994,1.48573,868900.961
2008.01.31 22:00:00,1.48576,1.49468,1.47839,1.47995,867758.712
2008.02.03 22:00:00,1.48036,1.48482,1.47889,1.48272,865668.274
2008.02.04 22:00:00,1.48267,1.48349,1.46185,1.46448,867200.78
2008.02.05 22:00:00,1.46479,1.46699,1.45877,1.46286,868480.3575
2008.02.06 22:00:00,1.46294,1.46513,1.44366,1.44817,864055.0035
2008.02.07 22:00:00,1.44823,1.45475,1.44467,1.4503,866993.92
2008.02.10 22:00:00,1.45127,1.45786,1.44788,1.45165,837247.846
2008.02.11 22:00:00,1.45162,1.46141,1.44923,1.4582,869891.6765
2008.02.12 22:00:00,1.45829,1.45988,1.45307,1.45707,867161.757
2008.02.13 22:00:00,1.4572,1.46475,1.45457,1.46407,868898.007
2008.02.14 22:00:00,1.46411,1.47084,1.46266,1.46802,867838.699
2008.02.17 22:00:00,1.4679,1.46901,1.46081,1.46557,897788.452
2008.02.18 22:00:00,1.46558,1.4756,1.46374,1.47228,865505.422
2008.02.19 22:00:00,1.47235,1.4733,1.46123,1.47128,863224.337
2008.02.20 22:00:00,1.47133,1.48366,1.46986,1.48111,864853.976
2008.02.21 22:00:00,1.48118,1.48614,1.47847,1.48235,865629.1625
2008.02.24 22:00:00,1.48363,1.4844,1.47909,1.48265,866815.391
2008.02.25 22:00:00,1.48256,1.49849,1.47754,1.49715,861033.761
2008.02.26 22:00:00,1.49702,1.51435,1.49676,1.51178,858764.054
2008.02.27 22:00:00,1.51175,1.52301,1.50706,1.51911,864931.527
2008.02.28 22:00:00,1.51926,1.52383,1.51417,1.51762,864667.387
2008.03.02 22:00:00,1.51928,1.52734,1.51554,1.52024,834935.655
2008.03.03 22:00:00,1.51984,1.52467,1.51706,1.52139,866474.32
2008.03.04 22:00:00,1.52145,1.53015,1.51425,1.52634,868593.14
2008.03.05 22:00:00,1.52619,1.53934,1.5257,1.53783,866963.974
2008.03.06 22:00:00,1.53796,1.54591,1.53138,1.5354,870361.998
2008.03.09 21:00:00,1.53607,1.5403,1.53116,1.53416,867234.388
2008.03.10 21:00:00,1.53402,1.54948,1.52812,1.53361,858779.025
2008.03.11 21:00:00,1.53367,1.55699,1.5328,1.55483,865602.673
2008.03.12 21:00:00,1.55467,1.56433,1.55181,1.56333,865066.685
2008.03.13 21:00:00,1.56335,1.56869,1.55294,1.56714,864337.951
2008.03.16 21:00:00,1.56745,1.59021,1.56709,1.57283,872886.964
2008.03.17 21:00:00,1.57269,1.58311,1.56151,1.56227,866810.019
2008.03.18 21:00:00,1.56228,1.57852,1.55808,1.56234,868673.16
2008.03.19 21:00:00,1.56238,1.56497,1.53926,1.54261,865964.877
2008.03.20 21:00:00,1.54255,1.54739,1.54014,1.54269,857996.836
2008.03.23 21:00:00,1.54349,1.54543,1.53381,1.54206,912471.199
2008.03.24 21:00:00,1.54203,1.56579,1.54038,1.56476,858973.081
2008.03.25 21:00:00,1.56467,1.58582,1.55795,1.5843,855359.124
2008.03.26 21:00:00,1.58437,1.58477,1.57237,1.57775,863414.8165
2008.03.27 21:00:00,1.57772,1.58387,1.57392,1.57918,864698.516
2008.03.30 21:00:00,1.57956,1.58974,1.5767,1.57868,817570.279
2008.03.31 21:00:00,1.57864,1.57881,1.55612,1.56139,862924.202
2008.04.01 21:00:00,1.56117,1.57007,1.5531,1.56825,864053.68
2008.04.02 21:00:00,1.5683,1.56968,1.55073,1.56821,862962.833
2008.04.03 21:00:00,1.56842,1.57726,1.56345,1.57352,853054.927
2008.04.06 21:00:00,1.57302,1.57375,1.56247,1.57095,864905.016
2008.04.07 21:00:00,1.57087,1.57983,1.56718,1.5711,865673.623
2008.04.08 21:00:00,1.571,1.58645,1.568,1.58301,866236.065
2008.04.09 21:00:00,1.58298,1.59143,1.57221,1.57405,866109.548
2008.04.10 21:00:00,1.57433,1.58564,1.57339,1.58091,864927.249
2008.04.13 21:00:00,1.57834,1.58867,1.56684,1.58303,909884.367
2008.04.14 21:00:00,1.58278,1.58754,1.57486,1.57876,868111.867
2008.04.15 21:00:00,1.57858,1.59786,1.57573,1.5945,863790.777
2008.04.16 21:00:00,1.5944,1.59826,1.58446,1.59041,866830.834
2008.04.17 21:00:00,1.59057,1.59566,1.57092,1.5812,863075.464
2008.04.20 21:00:00,1.58086,1.59466,1.5789,1.59086,867190.827
2008.04.21 21:00:00,1.59093,1.60183,1.58307,1.59888,864558.447
2008.04.22 21:00:00,1.5992,1.60027,1.58583,1.58867,867694.727
2008.04.23 21:00:00,1.5888,1.58961,1.56331,1.568,871196.315
2008.04.24 21:00:00,1.56806,1.57063,1.55506,1.56276,866142.033
2008.04.27 21:00:00,1.56242,1.56924,1.55892,1.56547,867454.959
2008.04.28 21:00:00,1.56571,1.5663,1.55384,1.5569,867191.079
2008.04.29 21:00:00,1.55693,1.56415,1.55161,1.56173,866488.6215
2008.04.30 21:00:00,1.562,1.56425,1.54273,1.5471,862956.714
2008.05.01 21:00:00,1.54714,1.54978,1.53599,1.54218,865396.863
2008.05.04 21:00:00,1.5427,1.55196,1.54204,1.54947,821212.887
2008.05.05 21:00:00,1.54945,1.55945,1.54495,1.55303,866573.341
2008.05.06 21:00:00,1.55336,1.55395,1.53634,1.53915,866031.5
2008.05.07 21:00:00,1.53899,1.54407,1.52825,1.53915,865182.484
2008.05.08 21:00:00,1.53953,1.54886,1.53889,1.54811,864693.2315
2008.05.11 21:00:00,1.54831,1.55699,1.53627,1.55508,904253.664
2008.05.12 21:00:00,1.55501,1.55653,1.54275,1.54701,865669.271
2008.05.13 21:00:00,1.54734,1.5486,1.53925,1.54716,864470.592
2008.05.14 21:00:00,1.54714,1.5547,1.54173,1.54448,863195.748
2008.05.15 21:00:00,1.54455,1.56019,1.54321,1.55748,864829.839
2008.05.18 21:00:00,1.55779,1.56333,1.54811,1.55078,866724.222
2008.05.19 21:00:00,1.55078,1.56796,1.55035,1.56438,863872.1
2008.05.20 21:00:00,1.56468,1.57957,1.56287,1.57928,869218.974
2008.05.21 21:00:00,1.57927,1.5813,1.56893,1.57311,867470.5
2008.05.22 21:00:00,1.57302,1.57939,1.56947,1.57578,870025.881
2008.05.25 21:00:00,1.57652,1.5791,1.57391,1.57677,821565.772
2008.05.26 21:00:00,1.57706,1.58178,1.56792,1.56905,864276.344
2008.05.27 21:00:00,1.56893,1.576,1.56056,1.56365,862913.879
2008.05.28 21:00:00,1.56369,1.56625,1.548,1.55161,859607.01
2008.05.29 21:00:00,1.55179,1.55682,1.54594,1.55499,863197.954
2008.06.01 21:00:00,1.55512,1.55881,1.54845,1.55346,909142.469
2008.06.02 21:00:00,1.55358,1.56275,1.54085,1.54428,859953.214
